movieId,title,year,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
296,Pulp Fiction ,1994,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False
298,Pushing Hands (Tui shou) ,1992,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
299,Priest ,1994,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
300,Quiz Show ,1994,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
301,Picture Bride (Bijo photo) ,1994,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
302,"Queen Margot (Reine Margot, La) ",1994,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
303,"Quick and the Dead, The ",1995,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
304,Roommates ,1995,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
305,Ready to Wear (Pret-A-Porter) ,1994,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
306,Three Colors: Red (Trois couleurs: Rouge) ,1994,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
307,Three Colors: Blue (Trois couleurs: Bleu) ,1993,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
308,Three Colors: White (Trzy kolory: Bialy) ,1994,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
310,Rent-a-Kid ,1995,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
311,Relative Fear ,1994,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
312,Stuart Saves His Family ,1995,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
313,"Swan Princess, The ",1994,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
314,"Secret of Roan Inish, The ",1994,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False
315,"Specialist, The ",1994,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
316,Stargate ,1994,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
317,"Santa Clause, The ",1994,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False
318,"Shawshank Redemption, The ",1994,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
319,Shallow Grave ,1994,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
320,Suture ,1993,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
321,Strawberry and Chocolate (Fresa y chocolate) ,1993,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
322,Swimming with Sharks ,1995,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
324,"Sum of Us, The ",1994,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
325,National Lampoon's Senior Trip ,1995,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
326,To Live (Huozhe) ,1994,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
327,Tank Girl ,1995,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
328,Tales from the Crypt Presents: Demon Knight ,1995,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
329,Star Trek: Generations ,1994,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
330,Tales from the Hood ,1995,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
331,Tom & Viv ,1994,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
332,Village of the Damned ,1995,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
333,Tommy Boy ,1995,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
334,Vanya on 42nd Street ,1994,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
335,Underneath ,1995,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
336,"Walking Dead, The ",1995,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
337,What's Eating Gilbert Grape ,1993,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
338,Virtuosity ,1995,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
339,While You Were Sleeping ,1995,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
340,"War, The ",1994,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
341,Double Happiness ,1994,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
342,Muriel's Wedding ,1994,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
343,"Baby-Sitters Club, The ",1995,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
344,Ace Ventura: Pet Detective ,1994,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
345,"Adventures of Priscilla, Queen of the Desert, The ",1994,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
346,Backbeat ,1993,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
347,Bitter Moon ,1992,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
348,Bullets Over Broadway ,1994,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
349,Clear and Present Danger ,1994,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
350,"Client, The ",1994,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
351,"Corrina, Corrina ",1994,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
352,Crooklyn ,1994,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
353,"Crow, The ",1994,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
354,Cobb ,1994,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
355,"Flintstones, The ",1994,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
356,Forrest Gump ,1994,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
357,Four Weddings and a Funeral ,1994,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
358,Higher Learning ,1995,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
359,I Like It Like That ,1994,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
360,I Love Trouble ,1994,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
361,It Could Happen to You ,1994,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
